Time,Hips.X,Hips.Y,Hips.Z,LowerBack.X,LowerBack.Y,LowerBack.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RThumb.X,RThumb.Y,RThumb.Z,RThumbEnd.X,RThumbEnd.Y,RThumbEnd.Z,RightFingerBase.X,RightFingerBase.Y,RightFingerBase.Z,RightHandIndex1.X,RightHandIndex1.Y,RightHandIndex1.Z,RightHandIndex1End.X,RightHandIndex1End.Y,RightHandIndex1End.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LThumb.X,LThumb.Y,LThumb.Z,LThumbEnd.X,LThumbEnd.Y,LThumbEnd.Z,LeftFingerBase.X,LeftFingerBase.Y,LeftFingerBase.Z,LeftHandIndex1.X,LeftHandIndex1.Y,LeftHandIndex1.Z,LeftHandIndex1End.X,LeftHandIndex1End.Y,LeftHandIndex1End.Z,Neck.X,Neck.Y,Neck.Z,Neck1.X,Neck1.Y,Neck1.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RHipJoint.X,RHipJoint.Y,RHipJoint.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToeBaseEnd.X,RightToeBaseEnd.Y,RightToeBaseEnd.Z,LHipJoint.X,LHipJoint.Y,LHipJoint.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToeBaseEnd.X,LeftToeBaseEnd.Y,LeftToeBaseEnd.Z
0.0,15.796634,16.898563,1.69191,15.796634,16.898563,1.69191,14.592507948756138,18.548349909856757,1.5913850270770737,13.37198435965845,20.194437434762616,1.531810937026131,13.37198435965845,20.194437434762616,1.531810937026131,13.824458942309176,21.614702620715363,-1.5775504344817954,18.417054801820584,19.100776553805968,-1.8339770542234937,20.410691995965987,16.333561532140422,-2.3138090570000687,20.410691995965987,16.333561532140422,-2.3138090570000687,20.410691995965987,16.333561532140422,-2.3138090570000687,20.410691995965987,16.333561532140422,-2.3138090570000687,20.727675955410128,15.818580324923028,-2.4616573798449064,20.727675955410128,15.818580324923028,-2.4616573798449064,13.37198435965845,20.194437434762616,1.531810937026131,13.059047318139221,21.18714460382895,4.961299579495952,17.546110335119124,19.58493472792659,6.420572684576747,19.425493457942736,16.667500185421545,6.723368063412279,19.425493457942736,16.667500185421545,6.723368063412279,19.425493457942736,16.667500185421545,6.723368063412279,19.425493457942736,16.667500185421545,6.723368063412279,19.77804753782338,16.04597048853621,6.755043357398862,19.77804753782338,16.04597048853621,6.755043357398862,13.37198435965845,20.194437434762616,1.531810937026131,12.432632499865576,21.66194730072357,1.3175394183612805,11.691095688415526,23.263868099585515,1.429615672929317,11.691095688415526,23.263868099585515,1.429615672929317,15.796634,16.898563,1.69191,16.784080880665524,14.956026021772011,0.7533015845887604,16.65041022388465,7.562101226992092,-0.0045743208565143245,17.88333973922939,0.16292149918225096,-0.34861705985803143,15.598827919221474,-0.34581033548208684,-0.9305528536902887,15.598827919221474,-0.34581033548208684,-0.9305528536902887,15.796634,16.898563,1.69191,16.784752844408903,15.01920240531929,2.8209193042510234,16.561336721319403,7.8802672515735415,3.2897022556868016,17.612686174614872,0.4631533221335351,3.3319099903138603,15.427144364940766,-0.0731998310139601,4.068391787424402,15.427144364940766,-0.0731998310139601,4.068391787424402
0.008333,15.775617,16.839094,1.692487,15.775617,16.839094,1.692487,14.546808085026283,18.47048504394516,1.590440061698867,13.302875585748604,20.098951957251252,1.530786956933711,13.302875585748604,20.098951957251252,1.530786956933711,13.74599239412219,21.51022027201585,-1.584013810832713,18.390743084606846,19.09113502529115,-1.8116828739949649,20.426492137384166,16.35345485843674,-2.2840599342215113,20.426492137384166,16.35345485843674,-2.2840599342215113,20.426492137384166,16.35345485843674,-2.2840599342215113,20.426492137384166,16.35345485843674,-2.2840599342215113,20.750758474230405,15.842430673390949,-2.4298310767244202,20.750758474230405,15.842430673390949,-2.4298310767244202,13.302875585748604,20.098951957251252,1.530786956933711,12.99187562521161,21.094181341656885,4.959720750587589,17.519278915685096,19.577975539372716,6.3859144297664265,19.43680308251176,16.685287755939868,6.686993706393134,19.43680308251176,16.685287755939868,6.686993706393134,19.43680308251176,16.685287755939868,6.686993706393134,19.43680308251176,16.685287755939868,6.686993706393134,19.796094479392792,16.06770660226589,6.7201611355065385,19.796094479392792,16.06770660226589,6.7201611355065385,13.302875585748604,20.098951957251252,1.530786956933711,12.347839428515996,21.55600362107278,1.3144867159877207,11.590391307219893,23.150504463579683,1.4259657821381868,11.590391307219893,23.150504463579683,1.4259657821381868,15.775617,16.839094,1.692487,16.800971827056554,14.913766307445353,0.7590804613931474,16.511430752544467,7.52557382667889,-0.011078896607715993,17.896459534556435,0.15296848244209738,-0.34682724229173917,15.608637956454638,-0.34772200285978927,-0.9227031561828891,15.608637956454638,-0.34772200285978927,-0.9227031561828891,15.775617,16.839094,1.692487,16.797707181556607,14.983041535334575,2.8297811632554817,16.450768753366077,7.8490642869088685,3.2988970284626653,17.62366791779254,0.45013802119262003,3.3287947320854,15.435237385324072,-0.07608848755913422,4.0640026008182595,15.435237385324072,-0.07608848755913422,4.0640026008182595
0.016666,15.755032,16.770685,1.692837,15.755032,16.770685,1.692837,14.501575996558893,18.38311873041388,1.5892649098355878,13.234343214193917,19.993523691341444,1.5296999829120341,13.234343214193917,19.993523691341444,1.5296999829120341,13.66913977212639,21.39315951170922,-1.5915155028488404,18.360484559916323,19.063172653548257,-1.7914178111732313,20.436021004641415,16.3542965228672,-2.2566549164694,20.436021004641415,16.3542965228672,-2.2566549164694,20.436021004641415,16.3542965228672,-2.2566549164694,20.436021004641415,16.3542965228672,-2.2566549164694,20.767393657479584,15.8473612436722,-2.4007118099472176,20.767393657479584,15.8473612436722,-2.4007118099472176,13.234343214193917,19.993523691341444,1.5296999829120341,12.925863277816267,20.989223603364064,4.958724811977957,17.489775684033674,19.552237335331636,6.35014962628201,19.443348524599745,16.683679832222392,6.650351694160064,19.443348524599745,16.683679832222392,6.650351694160064,19.443348524599745,16.683679832222392,6.650351694160064,19.443348524599745,16.683679832222392,6.650351694160064,19.808922745337444,16.069921960998684,6.685758363630187,19.808922745337444,16.069921960998684,6.685758363630187,13.234343214193917,19.993523691341444,1.5296999829120341,12.263891787917133,21.440034922997103,1.3112767862698744,11.490843047953568,23.027062433782287,1.422306066424805,11.490843047953568,23.027062433782287,1.422306066424805,15.755032,16.770685,1.692837,16.818711958538305,14.863425252274267,0.7652421466781852,16.36244878907064,7.485015345059477,-0.017866252396897986,17.912112480895082,0.14481422196840654,-0.3439508354633326,15.620873943228473,-0.34797307588493864,-0.9130187102250146,15.620873943228473,-0.34797307588493864,-0.9130187102250146,15.755032,16.770685,1.692837,16.810987365048675,14.939146401353083,2.8389005816966746,16.329228449518286,7.813110207328935,3.309627527775626,17.637207318719113,0.43682101199990697,3.325286157867533,15.445553407169514,-0.0780272644550497,4.058946520992529,15.445553407169514,-0.0780272644550497,4.058946520992529
0.024999,15.734896,16.692449,1.69296,15.734896,16.692449,1.69296,14.456975830819905,18.285471261961227,1.5879753368407927,13.16661592147926,19.877416210667487,1.5286994728232706,13.16661592147926,19.877416210667487,1.5286994728232706,13.5952779821652,21.265185071277394,-1.5986574003605314,18.327123663590765,19.016517456126873,-1.773717429343442,20.440045917295397,16.335442964491545,-2.231654225202982,20.440045917295397,16.335442964491545,-2.231654225202982,20.440045917295397,16.335442964491545,-2.231654225202982,20.440045917295397,16.335442964491545,-2.231654225202982,20.77828257448296,15.832733799402716,-2.3745634970165113,20.77828257448296,15.832733799402716,-2.3745634970165113,13.16661592147926,19.877416210667487,1.5286994728232706,12.862254774210433,20.874524580678248,4.957683091155049,17.458179262608812,19.50710222037029,6.31338334765348,19.446107942196043,16.662262198855505,6.613741617828173,19.446107942196043,16.662262198855505,6.613741617828173,19.446107942196043,16.662262198855505,6.613741617828173,19.446107942196043,16.662262198855505,6.613741617828173,19.81744927809659,16.052163673323882,6.652241864525295,19.81744927809659,16.052163673323882,6.652241864525295,13.16661592147926,19.877416210667487,1.5286994728232706,12.181027911976333,21.313324511304018,1.3081024769525897,11.392628777644036,22.89279926259276,1.418892776281806,11.392628777644036,22.89279926259276,1.418892776281806,15.734896,16.692449,1.69296,16.837207770858143,14.80411269200477,0.7717750244741677,16.203692538372295,7.440259345536783,-0.02489927868907127,17.929367247022125,0.13894746337136077,-0.33991172253270463,15.634759244595859,-0.346731267814471,-0.9014648266778643,15.634759244595859,-0.346731267814471,-0.9014648266778643,15.734896,16.692449,1.69296,16.8248278439331,14.886715681894295,2.8481278943182033,16.197194851435032,7.772243178983128,3.321863243483604,17.65241588872096,0.4235679498123872,3.3213002933670492,15.457403783436384,-0.07933085268938223,4.053207252137397,15.457403783436384,-0.07933085268938223,4.053207252137397
0.033332,15.715126,16.603671,1.692936,15.715126,16.603671,1.692936,14.413142780613931,18.17700045541939,1.5866543621371332,13.100203209987322,19.75039251316573,1.5278482408268532,13.100203209987322,19.75039251316573,1.5278482408268532,13.52368755829008,21.124592112162606,-1.60619883186676,18.291226326398856,18.950864388066048,-1.7578480523521194,20.439206714777942,16.29668607390413,-2.2093175603716837,20.439206714777942,16.29668607390413,-2.2093175603716837,20.439206714777942,16.29668607390413,-2.2093175603716837,20.439206714777942,16.29668607390413,-2.2093175603716837,20.784041557837398,15.798277276036421,-2.3515188336438495,20.784041557837398,15.798277276036421,-2.3515188336438495,13.100203209987322,19.75039251316573,1.5278482408268532,12.80027527963507,20.746338487630126,4.9575602282746,17.425574545657916,19.443022485026844,6.27599228836973,19.445690470057666,16.621069500179303,6.577493991344353,19.445690470057666,16.621069500179303,6.577493991344353,19.445690470057666,16.621069500179303,6.577493991344353,19.445690470057666,16.621069500179303,6.577493991344353,19.82230499979244,16.01445823423625,6.619697493848605,19.82230499979244,16.01445823423625,6.619697493848605,13.100203209987322,19.75039251316573,1.5278482408268532,12.099953883463376,21.17578045854881,1.305025672748613,11.296699420377713,22.74776355829225,1.4156582947638745,11.296699420377713,22.74776355829225,1.4156582947638745,15.715126,16.603671,1.692936,16.85627992020131,14.735205859966465,0.778554918454318,16.036538379589448,7.391286122513242,-0.03214496426448932,17.948371340438086,0.13596896341250186,-0.33481457154463135,15.650665281962986,-0.3443302998033042,-0.8882683547110054,15.650665281962986,-0.3443302998033042,-0.8882683547110054,15.715126,16.603671,1.692936,16.839430909829886,14.82504768048544,2.8571845394499853,16.055810684996427,7.726376666319232,3.3355949541238967,17.669521389238408,0.41089416421787206,3.3168938160928345,15.471276736887447,-0.08045763406655482,4.046939707070287,15.471276736887447,-0.08045763406655482,4.046939707070287
0.041665,15.695398,16.503446,1.692828,15.695398,16.503446,1.692828,14.369888710896035,18.05692997000146,1.5854299327566477,13.035060033441212,19.611819349516235,1.5272709891936722,13.035060033441212,19.611819349516235,1.5272709891936722,13.454388932670723,20.971944571994104,-1.613467337768715,18.252890140885846,18.866027523314887,-1.7439094660870653,20.43377926106993,16.237865017484783,-2.189769844806145,20.43377926106993,16.237865017484783,-2.189769844806145,20.43377926106993,16.237865017484783,-2.189769844806145,20.43377926106993,16.237865017484783,-2.189769844806145,20.784915975526463,15.743817330006115,-2.331768053096431,20.784915975526463,15.743817330006115,-2.331768053096431,13.035060033441212,19.611819349516235,1.5272709891936722,12.74010701287799,20.6050899121188,4.958190074428388,17.392159403488332,19.359986694858357,6.2381961421422485,19.44241696548449,16.560097969444673,6.54193505696697,19.44241696548449,16.560097969444673,6.54193505696697,19.44241696548449,16.560097969444673,6.54193505696697,19.44241696548449,16.560097969444673,6.54193505696697,19.823787561327514,15.956775665984335,6.588362789774506,19.823787561327514,15.956775665984335,6.588362789774506,13.035060033441212,19.611819349516235,1.5272709891936722,12.02063817814352,21.026803416987644,1.3022203389025517,11.203014280926316,22.591366851653465,1.41276714801995,11.203014280926316,22.591366851653465,1.41276714801995,15.695398,16.503446,1.692828,16.87561326268547,14.655894911636665,0.7855607179867399,15.861640711735243,7.337878849592558,-0.03958665368935266,17.96837483588802,0.13618954536324068,-0.32886806681381264,15.668005232258198,-0.34122652960430144,-0.8736847163011064,15.668005232258198,-0.34122652960430144,-0.8736847163011064,15.695398,16.503446,1.692828,16.85486524973269,14.753422165317286,2.8658963609405372,15.905830674799889,7.675393170211484,3.3505676609198782,17.68773440635032,0.3991277527652981,3.312137536494805,15.486603494485607,-0.08198736488801622,4.0403024193332016,15.486603494485607,-0.08198736488801622,4.0403024193332016
0.049998,15.675769,16.391097,1.692705,15.675769,16.391097,1.692705,14.327467108963532,17.924777077263542,1.5844040460227713,12.971655849006133,19.461434431318715,1.5270363983380126,12.971655849006133,19.461434431318715,1.5270363983380126,13.387653636000222,20.80782805724407,-1.620055057321259,18.212532657471606,18.76196417027423,-1.731853957843444,20.424294278795113,16.158940236936438,-2.1730839679414276,20.424294278795113,16.158940236936438,-2.1730839679414276,20.424294278795113,16.158940236936438,-2.1730839679414276,20.424294278795113,16.158940236936438,-2.1730839679414276,20.781390107354927,15.669273773069486,-2.315396737183032,20.781390107354927,15.669273773069486,-2.315396737183032,12.971655849006133,19.461434431318715,1.5270363983380126,12.682241574783362,20.451198215881767,4.95944029254154,17.358503667002736,19.258190127331492,6.200243881158886,19.4367838070722,16.479414244667336,6.5074026787162484,19.4367838070722,16.479414244667336,6.5074026787162484,19.4367838070722,16.479414244667336,6.5074026787162484,19.4367838070722,16.479414244667336,6.5074026787162484,19.822357641944,15.87914318291191,6.5584353925503125,19.822357641944,15.87914318291191,6.5584353925503125,12.971655849006133,19.461434431318715,1.5270363983380126,11.943623783098442,20.866210134921523,1.299803696173918,11.112186985091395,22.42348004762524,1.4103091046729923,11.112186985091395,22.42348004762524,1.4103091046729923,15.675769,16.391097,1.692705,16.895160823199355,14.565543585937107,0.7927464868907149,15.679789068611354,7.279958682390446,-0.04718905513776084,17.988418209111387,0.13987290074483827,-0.3224121698579715,15.685948738422319,-0.3377302201489393,-0.8581184316818576,15.685948738422319,-0.3377302201489393,-0.8581184316818576,15.675769,16.391097,1.692705,16.871418185241865,14.671268401345909,2.874081198203595,15.748009995849511,7.61934131831372,3.3663675016930292,17.706143428201386,0.38865017665905555,3.3070776779236577,15.502646993921163,-0.08432656790832471,4.033417548378793,15.502646993921163,-0.08432656790832471,4.033417548378793
0.058331,15.656123,16.265903,1.692657,15.656123,16.265903,1.692657,14.28588008492637,17.779963105029307,1.583670682284554,12.910138809339331,19.298836673018084,1.527189973089404,12.910138809339331,19.298836673018084,1.527189973089404,13.323152536160386,20.63226616834381,-1.6258086040515298,18.17021879182602,18.638699683723054,-1.7215007906936854,20.411045571410487,16.060073475819692,-2.1593240572191554,20.411045571410487,16.060073475819692,-2.1593240572191554,20.411045571410487,16.060073475819692,-2.1593240572191554,20.411045571410487,16.060073475819692,-2.1593240572191554,20.773756676109656,15.574783274709375,-2.302424288295901,20.773756676109656,15.574783274709375,-2.302424288295901,12.910138809339331,19.298836673018084,1.527189973089404,12.626658013494017,20.284359590085604,4.961308882303474,17.324845843702942,19.13787526675851,6.162514030661562,19.42901873718021,16.379178429185224,6.474344860309078,19.42901873718021,16.379178429185224,6.474344860309078,19.42901873718021,16.379178429185224,6.474344860309078,19.42901873718021,16.379178429185224,6.474344860309078,19.81826483687637,15.781712902816494,6.530195431230653,19.81826483687637,15.781712902816494,6.530195431230653,12.910138809339331,19.298836673018084,1.527189973089404,11.869074540643695,20.69364021609427,1.297869953101324,11.024402827384495,22.243773565685068,1.4083437993554666,11.024402827384495,22.243773565685068,1.4083437993554666,15.656123,16.265903,1.692657,16.914745397014997,14.463492605869863,0.8000913473649356,15.49220294285135,7.2172597859247265,-0.0548065931238767,18.008427430733406,0.14712084776178358,-0.3157490430143425,15.704549686828884,-0.3342635455438702,-0.8419315308673255,15.704549686828884,-0.3342635455438702,-0.8419315308673255,15.656123,16.265903,1.692657,16.889148879618396,14.577971968874541,2.8815948112226977,15.58333218716455,7.558142652097268,3.382500469029838,17.72450918634144,0.3797338013040408,3.3018553380592452,15.519313633071937,-0.08796313688024432,4.026455427800791,15.519313633071937,-0.08796313688024432,4.026455427800791
0.066664,15.636237,16.127507,1.692729,15.636237,16.127507,1.692729,14.245091268398092,17.622347714616318,1.5832463220496742,12.850715409431903,19.124167210040326,1.5277016508679582,12.850715409431903,19.124167210040326,1.5277016508679582,13.260298273630568,20.444767036967544,-1.6311387312144636,18.125983830301454,18.496435561122837,-1.7125275132248077,20.394103417471126,15.941499119137205,-2.1486929687701495,20.394103417471126,15.941499119137205,-2.1486929687701495,20.394103417471126,15.941499119137205,-2.1486929687701495,20.394103417471126,15.941499119137205,-2.1486929687701495,20.762073171461786,15.460520995920676,-2.292921627625308,20.762073171461786,15.460520995920676,-2.292921627625308,12.850715409431903,19.124167210040326,1.5277016508679582,12.573089114311303,20.103167794918374,4.964163633687796,17.291564284792543,18.99960259922846,6.1253806351194475,19.419158129625835,16.25960294973432,6.443085884996573,19.419158129625835,16.25960294973432,6.443085884996573,19.419158129625835,16.25960294973432,6.443085884996573,19.419158129625835,16.25960294973432,6.443085884996573,19.811573282406663,15.66468353015953,6.503733223609227,19.811573282406663,15.66468353015953,6.503733223609227,12.850715409431903,19.124167210040326,1.5277016508679582,11.797328019362194,20.50936297983655,1.296428884030229,10.94017310238344,22.052634196816076,1.406826232466118,10.94017310238344,22.052634196816076,1.406826232466118,15.636237,16.127507,1.692729,16.933879516657136,14.349287393543452,0.8075476956463359,15.299727327359932,7.149614278081722,-0.06229209196556451,18.027630167508672,0.15791814055491304,-0.3094205114181211,15.72311320164659,-0.33101985826598396,-0.825746756018222,15.72311320164659,-0.33101985826598396,-0.825746756018222,15.636237,16.127507,1.692729,16.907675761652577,14.47309068683467,2.8882988401598255,15.412324092536164,7.491842490210557,3.398361926261269,17.742050149771032,0.37266441085052815,3.296498386657924,15.535903572903662,-0.09311393694907366,4.01943749633277,15.535903572903662,-0.09311393694907366,4.01943749633277
0.07499700000000001,15.616219,15.975708,1.693049,15.616219,15.975708,1.693049,14.205268528097626,17.451847022874418,1.5832582153875232,12.793489173880829,18.93735133988244,1.5286045553295562,12.793489173880829,18.93735133988244,1.5286045553295562,13.199706142311916,20.247188072237005,-1.6351479783135812,18.08006696884718,18.335469292616423,-1.7053271808312764,20.373689923240644,15.803331479684788,-2.1410780595466203,20.373689923240644,15.803331479684788,-2.1410780595466203,20.373689923240644,15.803331479684788,-2.1410780595466203,20.373689923240644,15.803331479684788,-2.1410780595466203,20.746531301417992,15.326574950199955,-2.286804238431513,20.746531301417992,15.326574950199955,-2.286804238431513,12.793489173880829,18.93735133988244,1.5286045553295562,12.522426174268633,19.91114806086662,4.967068494465999,17.258524485888717,18.84320986004398,6.089195841023902,19.4074713986182,16.12077517707791,6.414106346938768,19.4074713986182,16.12077517707791,6.414106346938768,19.4074713986182,16.12077517707791,6.414106346938768,19.4074713986182,16.12077517707791,6.414106346938768,19.802561447931584,15.528136373241827,6.4795278168189645,19.802561447931584,15.528136373241827,6.4795278168189645,12.793489173880829,18.93735133988244,1.5286045553295562,11.728409264454443,20.313276505279788,1.2955506288177667,10.85940931936448,21.84991437223175,1.4058744099484164,10.85940931936448,21.84991437223175,1.4058744099484164,15.616219,15.975708,1.693049,16.952344369729104,14.222573047541779,0.815111732175255,15.10336817424459,7.076842792703102,-0.06930545276339395,18.045639209283745,0.17217606913527472,-0.30374058947450233,15.741302671731642,-0.3280187907737129,-0.8099913448546988,15.741302671731642,-0.3280187907737129,-0.8099913448546988,15.616219,15.975708,1.693049,16.926804355119213,14.356216747846776,2.8941531652355676,15.235461839180681,7.420521543382342,3.413344722897852,17.758149502802482,0.3677353799734986,3.2910725137121553,15.551821653591789,-0.09973344943602447,4.012365421987156,15.551821653591789,-0.09973344943602447,4.012365421987156
