Time,Hips.X,Hips.Y,Hips.Z,LowerBack.X,LowerBack.Y,LowerBack.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RThumb.X,RThumb.Y,RThumb.Z,RThumbEnd.X,RThumbEnd.Y,RThumbEnd.Z,RightFingerBase.X,RightFingerBase.Y,RightFingerBase.Z,RightHandIndex1.X,RightHandIndex1.Y,RightHandIndex1.Z,RightHandIndex1End.X,RightHandIndex1End.Y,RightHandIndex1End.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LThumb.X,LThumb.Y,LThumb.Z,LThumbEnd.X,LThumbEnd.Y,LThumbEnd.Z,LeftFingerBase.X,LeftFingerBase.Y,LeftFingerBase.Z,LeftHandIndex1.X,LeftHandIndex1.Y,LeftHandIndex1.Z,LeftHandIndex1End.X,LeftHandIndex1End.Y,LeftHandIndex1End.Z,Neck.X,Neck.Y,Neck.Z,Neck1.X,Neck1.Y,Neck1.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RHipJoint.X,RHipJoint.Y,RHipJoint.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToeBaseEnd.X,RightToeBaseEnd.Y,RightToeBaseEnd.Z,LHipJoint.X,LHipJoint.Y,LHipJoint.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToeBaseEnd.X,LeftToeBaseEnd.Y,LeftToeBaseEnd.Z
0.0,-1.437342,16.897803,1.201861,-1.437342,16.897803,1.201861,-1.1560579099471484,18.922106390603897,1.271837487999237,-0.849867181384852,20.948543607054635,1.3231257802878165,-0.849867181384852,20.948543607054635,1.3231257802878165,-1.5586610662640297,21.87391920267074,4.56832312726011,-3.224849236742966,16.942258521691667,5.184809557152189,-0.9250531470961136,14.646309563825259,6.325801808579515,-0.9250531470961136,14.646309563825259,6.325801808579515,-0.9250531470961136,14.646309563825259,6.325801808579515,-0.9250531470961136,14.646309563825259,6.325801808579515,-0.5037276767206758,14.274635027588634,6.593918365371901,-0.5037276767206758,14.274635027588634,6.593918365371901,-0.849867181384852,20.948543607054635,1.3231257802878165,-1.4630632601916242,22.515830234226875,-1.8411107250200691,-2.0784606956708,18.191930146252414,-4.240165335824102,0.9127590614704064,19.115132780574065,-2.711933830433094,0.9127590614704064,19.115132780574065,-2.711933830433094,0.9127590614704064,19.115132780574065,-2.711933830433094,0.9127590614704064,19.115132780574065,-2.711933830433094,1.5296878510698813,19.328377217482632,-2.419491449286184,1.5296878510698813,19.328377217482632,-2.419491449286184,-0.849867181384852,20.948543607054635,1.3231257802878165,-0.7342802313313802,22.700130131260313,1.3446597557316704,-0.8566281614782418,24.42473649781349,0.971360894451565,-0.8566281614782418,24.42473649781349,0.971360894451565,-1.437342,16.897803,1.201861,-1.1824409444101913,14.792162300275024,2.265246963289395,0.8043197593121652,7.748491244948119,3.5697957641759754,1.0018836307518584,0.25025537109112417,3.9216032928131335,3.3324879496235775,-0.3469061551443845,4.089332908387032,3.3324879496235775,-0.3469061551443845,4.089332908387032,-1.437342,16.897803,1.201861,-1.5504158261624617,14.691658051473988,0.2515053399810043,-3.868337978186126,7.919764370622537,0.1989675307177899,-8.997965875756435,2.4817552788656014,0.684427064085213,-7.792534865444603,0.44532028961140924,0.7653081998331398,-7.792534865444603,0.44532028961140924,0.7653081998331398
0.008333,-1.264405,16.845576,1.194119,-1.264405,16.845576,1.194119,-0.9809400313909225,18.86959535859788,1.2635085740906338,-0.6714798854642976,20.895482194367837,1.3168751379398016,-0.6714798854642976,20.895482194367837,1.3168751379398016,-1.3200504666925776,21.784707930477794,4.584695264018487,-2.9487712255668845,16.84614847356031,5.244554938572685,-0.6569544222162684,14.509824826310805,6.3176227575303425,-0.6569544222162684,14.509824826310805,6.3176227575303425,-0.6569544222162684,14.509824826310805,6.3176227575303425,-0.6569544222162684,14.509824826310805,6.3176227575303425,-0.23809414387127287,14.134581413258337,6.584628467367207,-0.23809414387127287,14.134581413258337,6.584628467367207,-0.6714798854642976,20.895482194367837,1.3168751379398016,-1.3096626326967455,22.473027914559133,-1.837306490651198,-1.9715205568364202,18.125596440591252,-4.180823648132017,1.0521928517694088,19.08650288926314,-2.7424195696067577,1.0521928517694088,19.08650288926314,-2.7424195696067577,1.0521928517694088,19.08650288926314,-2.7424195696067577,1.0521928517694088,19.08650288926314,-2.7424195696067577,1.6734563225237467,19.311405260620926,-2.4684715985175028,1.6734563225237467,19.311405260620926,-2.4684715985175028,-0.6714798854642976,20.895482194367837,1.3168751379398016,-0.5536238707308847,22.646814338594847,1.345599470628008,-0.6792189147908483,24.37294892224658,0.9805330938839438,-0.6792189147908483,24.37294892224658,0.9805330938839438,-1.264405,16.845576,1.194119,-0.9859121526005015,14.753770633749486,2.2786829930741126,1.1499041233300726,7.76124291837555,3.6222649922827275,0.9939975348574627,0.258948292537041,3.900850209560069,3.3145874406859024,-0.37739664242171045,4.063267007396665,3.3145874406859024,-0.37739664242171045,4.063267007396665,-1.264405,16.845576,1.194119,-1.3575248194775147,14.62879073300986,0.26663375274486356,-3.628484471411496,7.841322299637192,0.18247988024050202,-8.903445568372536,2.545753392137441,0.6849055758109485,-7.751778795646661,0.4785819095387458,0.7693972933333084,-7.751778795646661,0.4785819095387458,0.7693972933333084
0.016666,-1.098902,16.802052,1.183421,-1.098902,16.802052,1.183421,-0.8119184862642808,18.82566133616506,1.2502594831479028,-0.4976571142868238,20.85080725657629,1.3036901346935275,-0.4976571142868238,20.85080725657629,1.3036901346935275,-1.0798913281739244,21.705640770031934,4.593109166901548,-2.6571835554518106,16.75674114439054,5.2988409396702405,-0.37518271230748024,14.37763373285701,6.296150853977123,-0.37518271230748024,14.37763373285701,6.296150853977123,-0.37518271230748024,14.37763373285701,6.296150853977123,-0.37518271230748024,14.37763373285701,6.296150853977123,0.041602268368136075,13.998781537647847,6.561301556349236,0.041602268368136075,13.998781537647847,6.561301556349236,-0.4976571142868238,20.85080725657629,1.3036901346935275,-1.1631337504038641,22.434162694139893,-1.841928384679112,-1.87879867890382,18.05384381629647,-4.107081633032007,1.1859413118890205,19.033249982239717,-2.771670600972047,1.1859413118890205,19.033249982239717,-2.771670600972047,1.1859413118890205,19.033249982239717,-2.771670600972047,1.1859413118890205,19.033249982239717,-2.771670600972047,1.8140721229911398,19.2644888057647,-2.5195254875175603,1.8140721229911398,19.2644888057647,-2.5195254875175603,-0.4976571142868238,20.85080725657629,1.3036901346935275,-0.37556483112400757,22.60171173609146,1.339834081708182,-0.5031290471194034,24.3296883482797,0.9842889032456732,-0.5031290471194034,24.3296883482797,0.9842889032456732,-1.098902,16.802052,1.183421,-0.79449326483567,14.725468489666682,2.2900479732694063,1.4512751446237617,7.772986744597908,3.6618677278142577,0.9818920277932368,0.2817551919968482,3.8797451140863646,3.292435934425752,-0.3905886177597414,4.040344804326881,3.292435934425752,-0.3905886177597414,4.040344804326881,-1.098902,16.802052,1.183421,-1.1717151985867449,14.574161821181418,0.2810681345225985,-3.376204493737389,7.765309965336195,0.16346413068223442,-8.792723451693906,2.616707911387052,0.6868334804423075,-7.697274277900014,0.5190705156949016,0.7679605907577466,-7.697274277900014,0.5190705156949016,0.7679605907577466
0.024999,-0.939957,16.768228,1.170556,-0.939957,16.768228,1.170556,-0.6484572587260502,18.791332776374972,1.2329789929273198,-0.3283226030724095,20.81560915955595,1.2844568536565515,-0.3283226030724095,20.81560915955595,1.2844568536565515,-0.8386386536502906,21.638904107776625,4.593803849931937,-2.3506620925475192,16.676401525538072,5.34538142510371,-0.08052771319717822,14.252809719464604,6.259164575596864,-0.08052771319717822,14.252809719464604,6.259164575596864,-0.08052771319717822,14.252809719464604,6.259164575596864,-0.08052771319717822,14.252809719464604,6.259164575596864,0.3345367835120734,13.86986473370226,6.52111533881578,0.3345367835120734,13.86986473370226,6.52111533881578,-0.3283226030724095,20.81560915955595,1.2844568536565515,-1.025535628529462,22.398684775021117,-1.854421139695947,-1.7996514932783263,17.978234357562762,-4.020212388809394,1.3131258122630405,18.956109837427356,-2.7997340950301814,1.3131258122630405,18.956109837427356,-2.7997340950301814,1.3131258122630405,18.956109837427356,-2.7997340950301814,1.3131258122630405,18.956109837427356,-2.7997340950301814,1.9505950127368825,19.187996215648038,-2.5728892281212397,1.9505950127368825,19.187996215648038,-2.5728892281212397,-0.3283226030724095,20.81560915955595,1.2844568536565515,-0.2003667345076885,22.565933431715155,1.3277193650283896,-0.3289388613415624,24.29594214526829,0.9825712306981699,-0.3289388613415624,24.29594214526829,0.9825712306981699,-0.939957,16.768228,1.170556,-0.6079881938073035,14.707830810073197,2.2992929679676166,1.7080755579579001,7.781934997490141,3.6886034064239555,0.971077488320894,0.3110616956722536,3.8595630333421362,3.2720552969284546,-0.3926038034210195,4.0232932785058315,3.2720552969284546,-0.3926038034210195,4.0232932785058315,-0.939957,16.768228,1.170556,-0.9938612260282853,14.529253331012313,0.2946999212702964,-3.111971542925098,7.693729233065139,0.14210129467501784,-8.663650803586242,2.6938606352664376,0.6906152868314397,-7.625949465614456,0.5666044807533246,0.7586618183936759,-7.625949465614456,0.5666044807533246,0.7586618183936759
0.033332,-0.786376,16.744409,1.156943,-0.786376,16.744409,1.156943,-0.48977211834547874,18.766956344535668,1.2130682340680758,-0.16320279803159982,20.790308179150507,1.2603003819177385,-0.16320279803159982,20.790308179150507,1.2603003819177385,-0.5962770617775051,21.58594328285232,4.587375080333503,-2.030594992898086,16.607124146827726,5.382112579902572,0.22589817103172027,14.138529368943951,6.204660701682088,0.22589817103172027,14.138529368943951,6.204660701682088,0.22589817103172027,14.138529368943951,6.204660701682088,0.22589817103172027,14.138529368943951,6.204660701682088,0.6395840773101198,13.750622112872973,6.461439852966035,0.6395840773101198,13.750622112872973,6.461439852966035,-0.16320279803159982,20.790308179150507,1.2603003819177385,-0.8987040389331202,22.365800630189963,-1.8736509459828736,-1.733264308779146,17.900684092655005,-3.9221949318973444,1.432487993739929,18.85645500172571,-2.8268846552773663,1.432487993739929,18.85645500172571,-2.8268846552773663,1.432487993739929,18.85645500172571,-2.8268846552773663,1.432487993739929,18.85645500172571,-2.8268846552773663,2.0814135167271837,19.08300694860477,-2.6289787468738397,2.0814135167271837,19.08300694860477,-2.6289787468738397,-0.16320279803159982,20.790308179150507,1.2603003819177385,-0.028175050773970672,22.539939161203666,1.3096799425701275,-0.1571897995469342,24.272008160672293,0.9751947394911344,-0.1571897995469342,24.272008160672293,0.9751947394911344,-0.786376,16.744409,1.156943,-0.4254025721133806,14.700107190633382,2.3058621912315447,1.924420774862302,7.787380220803714,3.704040892970899,0.964551708510838,0.3411567282217307,3.8409653775664543,3.2568013706354284,-0.3884041113526565,4.013546000317732,3.2568013706354284,-0.3884041113526565,4.013546000317732,-0.786376,16.744409,1.156943,-0.8243723073292079,14.495176132921069,0.30691659165656937,-2.8371738190719324,7.628786741812735,0.11878325330016082,-8.514849039010995,2.775876163430407,0.6966753048243493,-7.535561937632871,0.6204576649651989,0.7395823409421949,-7.535561937632871,0.6204576649651989,0.7395823409421949
0.041665,-0.637104,16.730307,1.143499,-0.637104,16.730307,1.143499,-0.33516310063673915,18.752269573685343,1.1916727408497185,-0.0019791496002071196,20.774682362717254,1.2324895135278202,-0.0019791496002071196,20.774682362717254,1.2324895135278202,-0.3534890487599177,21.547928821336967,4.5744268693178425,-1.6984875180465937,16.550417885377918,5.407120794230375,0.54290934513311,14.037602577258419,6.131141731709735,0.54290934513311,14.037602577258419,6.131141731709735,0.54290934513311,14.037602577258419,6.131141731709735,0.54290934513311,14.037602577258419,6.131141731709735,0.9555441298711329,13.643589253723276,6.380199227483295,0.9555441298711329,13.643589253723276,6.380199227483295,-0.0019791496002071196,20.774682362717254,1.2324895135278202,-0.7836934706564471,22.33467413389648,-1.8980276735210995,-1.6788958534414051,17.82327139263065,-3.8153557622829837,1.5422574171673833,18.73643420506568,-2.853328964926456,1.5422574171673833,18.73643420506568,-2.853328964926456,1.5422574171673833,18.73643420506568,-2.853328964926456,1.5422574171673833,18.73643420506568,-2.853328964926456,2.204097304798756,18.951500418202208,-2.6880674911728732,2.204097304798756,18.951500418202208,-2.6880674911728732,-0.0019791496002071196,20.774682362717254,1.2324895135278202,0.14089719541016998,22.523555763144188,1.2864115518388313,0.011691222566329929,24.25758387528227,0.9623120327149735,0.011691222566329929,24.25758387528227,0.9623120327149735,-0.637104,16.730307,1.143499,-0.24556110893246497,14.70133546565681,2.309455984060526,2.1050168416044626,7.789276608661057,3.7096678463428656,0.9637288762154121,0.368312436366268,3.8240958764544817,3.2481349294066595,-0.38189378895309667,4.011529083585082,3.2481349294066595,-0.38189378895309667,4.011529083585082,-0.637104,16.730307,1.143499,-0.6629921823245977,14.471994227253072,0.3174297976543291,-2.553270982603047,7.571931946698051,0.09370243973916048,-8.34557151843616,2.860670004161327,0.7052264535706049,-7.423896873561239,0.6795760885911508,0.7095071845181556,-7.423896873561239,0.6795760885911508,0.7095071845181556
0.049998,-0.490725,16.725291,1.131965,-0.490725,16.725291,1.131965,-0.18364353653774118,18.746687617869064,1.1704143623533003,0.1557995891111666,20.76822217524039,1.2021545766441046,0.1557995891111666,20.76822217524039,1.2021545766441046,-0.10928186921447997,21.524571345327526,4.555911028499314,-1.3571390285855072,16.507138144905717,5.419468900973088,0.8688691822217616,13.952686630463639,6.037507649502012,0.8688691822217616,13.952686630463639,6.037507649502012,0.8688691822217616,13.952686630463639,6.037507649502012,0.8688691822217616,13.952686630463639,6.037507649502012,1.280833155675961,13.551344874773317,6.275738799050594,1.280833155675961,13.551344874773317,6.275738799050594,0.1557995891111666,20.76822217524039,1.2021545766441046,-0.6818081017556041,22.30480679807846,-1.9254819938925705,-1.635702942500985,17.74811253560391,-3.7022518245489895,1.640568642720042,18.598907730374535,-2.8792194375626017,1.640568642720042,18.598907730374535,-2.8792194375626017,1.640568642720042,18.598907730374535,-2.8792194375626017,1.640568642720042,18.598907730374535,-2.8792194375626017,2.3158457663362997,18.796309650396413,-2.7502614758377457,2.3158457663362997,18.796309650396413,-2.7502614758377457,0.1557995891111666,20.76822217524039,1.2021545766441046,0.3068335123854725,22.51633754341027,1.2583757513796998,0.1772228020880474,24.25207462491365,0.9437235257871883,0.1772228020880474,24.25207462491365,0.9437235257871883,-0.490725,16.725291,1.131965,-0.06716574560052624,14.709263726020342,2.3091304938804145,2.2565636105129045,7.787710949117614,3.707256611041097,0.9684701616423355,0.3906310109607407,3.809064744281255,3.245879210981211,-0.37542513201275673,4.016471618087225,3.245879210981211,-0.37542513201275673,4.016471618087225,-0.490725,16.725291,1.131965,-0.5094029863236741,14.459896166818927,0.32532103440960414,-2.2626912307436395,7.524939549421064,0.06759172721242418,-8.15581358764878,2.9455270971208005,0.7162724548142945,-7.2903398757149125,0.7420563557188151,0.6678463261562879,-7.2903398757149125,0.7420563557188151,0.6678463261562879
0.058331,-0.346226,16.728542,1.122491,-0.346226,16.728542,1.122491,-0.03446918839159491,18.749404610000195,1.1497612643728854,0.31055221020104196,20.770141582691707,1.1700926467833095,0.31055221020104196,20.770141582691707,1.1700926467833095,0.13620336318538193,21.51574076510386,4.532190046284198,-1.0088818147386336,16.477767712776746,5.418261752933571,1.2022489153431657,13.885810005655866,5.923200489697351,1.2022489153431657,13.885810005655866,5.923200489697351,1.2022489153431657,13.885810005655866,5.923200489697351,1.2022489153431657,13.885810005655866,5.923200489697351,1.613974825230204,13.476051426181305,6.147082785948483,1.613974825230204,13.476051426181305,6.147082785948483,0.31055221020104196,20.770141582691707,1.1700926467833095,-0.592725388570611,22.27598175368519,-1.9542191851693893,-1.6030848803821698,17.67718429559292,-3.5853306579848887,1.7253610216041033,18.44741924144599,-2.9046131840373612,1.7253610216041033,18.44741924144599,-2.9046131840373612,1.7253610216041033,18.44741924144599,-2.9046131840373612,1.7253610216041033,18.44741924144599,-2.9046131840373612,2.4134310470727036,18.621203393952165,-2.8154191484220266,2.4134310470727036,18.621203393952165,-2.8154191484220266,0.31055221020104196,20.770141582691707,1.1700926467833095,0.46962955219846747,22.517550014179005,1.226106749740799,0.3391188249973725,24.254685619470866,0.9196511831202621,0.3391188249973725,24.254685619470866,0.9196511831202621,-0.346226,16.728542,1.122491,0.110617636070246,14.722721414944871,2.304635104646813,2.383816921142902,7.783335241376253,3.697420855518022,0.9779327039489689,0.40768789848417164,3.7956913069975022,3.248846927822201,-0.37071109713246697,4.026981589831098,3.248846927822201,-0.37071109713246697,4.026981589831098,-0.346226,16.728542,1.122491,-0.36278495169252134,14.457968817323245,0.3304933182937997,-1.9673659316245438,7.488365541010564,0.040635769397897425,-7.946314228151894,3.027604731942265,0.7294655595732502,-7.134038294749463,0.8063900978262111,0.6150693122401547,-7.134038294749463,0.8063900978262111,0.6150693122401547
0.066664,-0.202626,16.739093,1.115313,-0.202626,16.739093,1.115313,0.11311931914072862,18.75946602005548,1.1301257874696597,0.46271442614930636,20.779507905862562,1.136840259946004,0.46271442614930636,20.779507905862562,1.136840259946004,0.38359108293332467,21.520423085932446,4.503559549922573,-0.6564575841450688,16.462162123559647,5.403454219672252,1.5413082445076571,13.83841249140569,5.788253152984671,1.5413082445076571,13.83841249140569,5.788253152984671,1.5413082445076571,13.83841249140569,5.788253152984671,1.5413082445076571,13.83841249140569,5.788253152984671,1.9533211255449707,13.419517122057615,5.993960849238537,1.9533211255449707,13.419517122057615,5.993960849238537,0.46271442614930636,20.779507905862562,1.136840259946004,-0.5156968460456306,22.248309012784308,-1.9824744332273763,-1.580412120134237,17.612165888370832,-3.4666736500025572,1.7948774436122046,18.285901413228405,-2.9293738482072795,1.7948774436122046,18.285901413228405,-2.9293738482072795,1.7948774436122046,18.285901413228405,-2.9293738482072795,1.7948774436122046,18.285901413228405,-2.9293738482072795,2.4938035311031514,18.430633676049545,-2.8829867387557333,2.4938035311031514,18.430633676049545,-2.8829867387557333,0.46271442614930636,20.779507905862562,1.136840259946004,0.6293639956500896,22.526300099937647,1.1899849549169317,0.4971933195621454,24.264483683155618,0.8902568801324721,0.4971933195621454,24.264483683155618,0.8902568801324721,-0.202626,16.739093,1.115313,0.28830241100027,14.74021501969616,2.2955515888154947,2.49184105430553,7.776875671075557,3.6807195088932123,0.9904881462139166,0.4201347910482305,3.783890774270804,3.2550309549826224,-0.36866040994737714,4.040989202193341,3.2550309549826224,-0.36866040994737714,4.040989202193341,-0.202626,16.739093,1.115313,-0.22234768480585174,14.465293136855351,0.33270048916734696,-1.6696535910928674,7.462628297207755,0.013235144896628859,-7.718497884519986,3.1039874602798463,0.7442816390668208,-6.9550624399803915,0.8708154791721205,0.5524943375684561,-6.9550624399803915,0.8708154791721205,0.5524943375684561
0.07499700000000001,-0.059139,16.755975,1.11029,-0.059139,16.755975,1.11029,0.25975576398812333,18.775907258024297,1.1115015666818204,0.6127194153338407,20.79535444959589,1.1025157621935697,0.6127194153338407,20.79535444959589,1.1025157621935697,0.6333847234227202,21.53740897119786,4.4698504080242545,-0.30240730249504455,16.459902980952595,5.375798427091669,1.8841868202321082,13.811349342632983,5.63324115139946,1.8841868202321082,13.811349342632983,5.63324115139946,1.8841868202321082,13.811349342632983,5.63324115139946,1.8841868202321082,13.811349342632983,5.63324115139946,2.297121932406166,13.383179515408505,5.8168134616435685,2.297121932406166,13.383179515408505,5.8168134616435685,0.6127194153338407,20.79535444959589,1.1025157621935697,-0.45052002631942334,22.222384246342045,-2.008416142109623,-1.5670447678967105,17.55447199720743,-3.347914830360115,1.8478077180568466,18.118620454307152,-2.9533146642060446,1.8478077180568466,18.118620454307152,-2.9533146642060446,1.8478077180568466,18.118620454307152,-2.9533146642060446,1.8478077180568466,18.118620454307152,-2.9533146642060446,2.5543802254548873,18.229754327683537,-2.9521223649114736,2.5543802254548873,18.229754327683537,-2.9521223649114736,0.6127194153338407,20.79535444959589,1.1025157621935697,0.7862565849339318,22.541635968363327,1.1501089852246977,0.6515196563027722,24.280505827282617,0.8555487210934807,0.6515196563027722,24.280505827282617,0.8555487210934807,-0.059139,16.755975,1.11029,0.4660404382896403,14.760506903622076,2.281520398058233,2.585467000289017,7.769314357666966,3.657611033544569,1.0043201108044673,0.42950059120881523,3.773583565140445,3.2622291793435148,-0.36954540542320635,4.056114513844244,3.2622291793435148,-0.36954540542320635,4.056114513844244,-0.059139,16.755975,1.11029,-0.08722537828386003,14.480864678226817,0.33175208588404403,-1.371735387126987,7.4477717948391655,-0.014233289274771077,-7.474034279847041,3.171925521348805,0.7602233444279686,-6.7534804710302865,0.9335588740310867,0.4823922716961645,-6.7534804710302865,0.9335588740310867,0.4823922716961645
